"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 07 17:20:28 GMT 2022","Mon Nov 07 17:20:33 GMT 2022","5393","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Mon Nov 07 17:19:49 GMT 2022","Mon Nov 07 17:19:54 GMT 2022","5422","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Mon Nov 07 17:19:22 GMT 2022","Mon Nov 07 17:19:34 GMT 2022","12514","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Mon Nov 07 17:19:03 GMT 2022","Mon Nov 07 17:19:10 GMT 2022","6330","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","clearMessage","clear message",""
"passed","Mon Nov 07 17:17:31 GMT 2022","Mon Nov 07 17:17:52 GMT 2022","21037","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","checkBasePageElements","check base page elements",""
"passed","Mon Nov 07 17:20:01 GMT 2022","Mon Nov 07 17:20:08 GMT 2022","7004","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"skipped","Mon Nov 07 17:18:45 GMT 2022","Mon Nov 07 17:18:45 GMT 2022","5","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Mon Nov 07 17:19:35 GMT 2022","Mon Nov 07 17:19:49 GMT 2022","14552","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Mon Nov 07 17:18:45 GMT 2022","Mon Nov 07 17:18:51 GMT 2022","6413","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Mon Nov 07 17:20:33 GMT 2022","Mon Nov 07 17:20:47 GMT 2022","13426","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Mon Nov 07 17:20:08 GMT 2022","Mon Nov 07 17:20:14 GMT 2022","5953","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Mon Nov 07 17:20:14 GMT 2022","Mon Nov 07 17:20:28 GMT 2022","13450","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Mon Nov 07 17:18:51 GMT 2022","Mon Nov 07 17:18:59 GMT 2022","7353","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Mon Nov 07 17:18:29 GMT 2022","Mon Nov 07 17:18:45 GMT 2022","16034","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Mon Nov 07 17:18:59 GMT 2022","Mon Nov 07 17:19:03 GMT 2022","4561","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","redirectToConsumerFromTopic","Redirect to consumer from topic profile",""
"passed","Mon Nov 07 17:18:12 GMT 2022","Mon Nov 07 17:18:29 GMT 2022","16950","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","checkTopicCreatePossibility","Checking Topic creation possibility in case of empty Topic Name",""
"passed","Mon Nov 07 17:20:47 GMT 2022","Mon Nov 07 17:20:51 GMT 2022","4192","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Mon Nov 07 17:20:51 GMT 2022","Mon Nov 07 17:21:04 GMT 2022","13487","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
