"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 28 21:25:38 GMT 2023","Tue Feb 28 21:25:42 GMT 2023","4126","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","createTopic","should create a topic",""
"passed","Tue Feb 28 21:25:24 GMT 2023","Tue Feb 28 21:25:38 GMT 2023","14275","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","deleteTopic","should delete topic",""
"passed","Tue Feb 28 21:24:30 GMT 2023","Tue Feb 28 21:24:44 GMT 2023","13623","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Tue Feb 28 21:25:45 GMT 2023","Tue Feb 28 21:25:47 GMT 2023","1980","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicListElements","Checking Topics section within Kafka-ui Application",""
"passed","Tue Feb 28 21:25:54 GMT 2023","Tue Feb 28 21:25:59 GMT 2023","5232","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Tue Feb 28 21:25:47 GMT 2023","Tue Feb 28 21:25:49 GMT 2023","2904","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","redirectToConsumerFromTopic","Redirect to consumer from topic profile",""
"passed","Tue Feb 28 21:26:03 GMT 2023","Tue Feb 28 21:26:16 GMT 2023","12587","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Tue Feb 28 21:26:16 GMT 2023","Tue Feb 28 21:26:19 GMT 2023","3618","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaJson","should create JSON schema",""
"skipped","Tue Feb 28 21:25:38 GMT 2023","Tue Feb 28 21:25:38 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","updateTopic","should update a topic",""
"passed","Tue Feb 28 21:25:10 GMT 2023","Tue Feb 28 21:25:24 GMT 2023","14065","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicCreatePossibility","Checking Topic creation possibility in case of empty Topic Name",""
"skipped","Tue Feb 28 21:25:02 GMT 2023","Tue Feb 28 21:25:02 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","copyMessageFromTopicProfile","Message copy from topic profile",""
"passed","Tue Feb 28 21:24:21 GMT 2023","Tue Feb 28 21:24:30 GMT 2023","8690","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","createConnector","should create a connector",""
"passed","Tue Feb 28 21:26:19 GMT 2023","Tue Feb 28 21:26:32 GMT 2023","12513","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Tue Feb 28 21:23:50 GMT 2023","Tue Feb 28 21:24:04 GMT 2023","14019","","com.provectus.kafka.ui.suite.SmokeTests","","com.provectus.kafka.ui.suite.SmokeTests","checkBasePageElements","check base page elements",""
"skipped","Tue Feb 28 21:25:02 GMT 2023","Tue Feb 28 21:25:02 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","clearMessage","clear message",""
"passed","Tue Feb 28 21:25:59 GMT 2023","Tue Feb 28 21:26:03 GMT 2023","3815","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Tue Feb 28 21:26:32 GMT 2023","Tue Feb 28 21:26:35 GMT 2023","2841","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Tue Feb 28 21:24:54 GMT 2023","Tue Feb 28 21:25:02 GMT 2023","7565","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","produceMessage","produce message",""
"passed","Tue Feb 28 21:26:35 GMT 2023","Tue Feb 28 21:26:47 GMT 2023","12618","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Tue Feb 28 21:24:44 GMT 2023","Tue Feb 28 21:24:48 GMT 2023","4246","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","updateConnector","should update a connector",""
"passed","Tue Feb 28 21:25:42 GMT 2023","Tue Feb 28 21:25:45 GMT 2023","2342","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkCustomParametersWithinCreateNewTopic","Checking requiredness of Custom parameters within 'Create new Topic'",""
