"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Jan 05 20:30:29 GMT 2023","Thu Jan 05 20:30:29 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","clearMessage","clear message",""
"passed","Thu Jan 05 20:28:58 GMT 2023","Thu Jan 05 20:29:01 GMT 2023","3251","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Thu Jan 05 20:29:38 GMT 2023","Thu Jan 05 20:29:52 GMT 2023","14329","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicCreatePossibility","Checking Topic creation possibility in case of empty Topic Name",""
"passed","Thu Jan 05 20:31:10 GMT 2023","Thu Jan 05 20:31:14 GMT 2023","3764","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","updateConnector","should update a connector",""
"passed","Thu Jan 05 20:28:38 GMT 2023","Thu Jan 05 20:28:45 GMT 2023","6676","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Thu Jan 05 20:28:45 GMT 2023","Thu Jan 05 20:28:58 GMT 2023","13148","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Thu Jan 05 20:29:52 GMT 2023","Thu Jan 05 20:30:06 GMT 2023","14400","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","deleteTopic","should delete topic",""
"passed","Thu Jan 05 20:28:23 GMT 2023","Thu Jan 05 20:28:38 GMT 2023","14698","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Thu Jan 05 20:30:10 GMT 2023","Thu Jan 05 20:30:12 GMT 2023","2265","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkCustomParametersWithinCreateNewTopic","Checking requiredness of Custom parameters within 'Create new Topic'",""
"passed","Thu Jan 05 20:30:56 GMT 2023","Thu Jan 05 20:31:10 GMT 2023","14164","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","deleteConnector","should delete connector",""
"skipped","Thu Jan 05 20:30:06 GMT 2023","Thu Jan 05 20:30:06 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","updateTopic","should update a topic",""
"passed","Thu Jan 05 20:30:06 GMT 2023","Thu Jan 05 20:30:10 GMT 2023","3859","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","createTopic","should create a topic",""
"passed","Thu Jan 05 20:29:01 GMT 2023","Thu Jan 05 20:29:14 GMT 2023","12508","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Thu Jan 05 20:30:32 GMT 2023","Thu Jan 05 20:30:35 GMT 2023","3000","","com.provectus.kafka.ui.suite.SmokeTests","","com.provectus.kafka.ui.suite.SmokeTests","checkBasePageElements","check base page elements",""
"passed","Thu Jan 05 20:30:47 GMT 2023","Thu Jan 05 20:30:56 GMT 2023","8724","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","createConnector","should create a connector",""
"passed","Thu Jan 05 20:30:14 GMT 2023","Thu Jan 05 20:30:17 GMT 2023","2946","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","redirectToConsumerFromTopic","Redirect to consumer from topic profile",""
"passed","Thu Jan 05 20:30:12 GMT 2023","Thu Jan 05 20:30:14 GMT 2023","1842","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicListElements","Checking Topics section within Kafka-ui Application",""
"skipped","Thu Jan 05 20:30:29 GMT 2023","Thu Jan 05 20:30:29 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","copyMessageFromTopicProfile","Message copy from topic profile",""
"passed","Thu Jan 05 20:30:23 GMT 2023","Thu Jan 05 20:30:29 GMT 2023","6170","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","produceMessage","produce message",""
"passed","Thu Jan 05 20:29:14 GMT 2023","Thu Jan 05 20:29:17 GMT 2023","3123","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Thu Jan 05 20:29:17 GMT 2023","Thu Jan 05 20:29:29 GMT 2023","12430","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
