"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 07 14:35:26 GMT 2022","Mon Nov 07 14:35:30 GMT 2022","3425","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Mon Nov 07 14:36:12 GMT 2022","Mon Nov 07 14:36:15 GMT 2022","2975","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Mon Nov 07 14:36:26 GMT 2022","Mon Nov 07 14:36:38 GMT 2022","11898","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Mon Nov 07 14:35:36 GMT 2022","Mon Nov 07 14:35:40 GMT 2022","3771","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","clearMessage","clear message",""
"passed","Mon Nov 07 14:35:00 GMT 2022","Mon Nov 07 14:35:13 GMT 2022","13552","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","checkTopicCreatePossibility","Checking Topic creation possibility in case of empty Topic Name",""
"passed","Mon Nov 07 14:36:23 GMT 2022","Mon Nov 07 14:36:26 GMT 2022","2868","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Mon Nov 07 14:36:53 GMT 2022","Mon Nov 07 14:36:55 GMT 2022","2380","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Mon Nov 07 14:36:41 GMT 2022","Mon Nov 07 14:36:53 GMT 2022","12214","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Mon Nov 07 14:36:19 GMT 2022","Mon Nov 07 14:36:23 GMT 2022","3915","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Mon Nov 07 14:35:13 GMT 2022","Mon Nov 07 14:35:26 GMT 2022","13125","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Mon Nov 07 14:35:59 GMT 2022","Mon Nov 07 14:36:12 GMT 2022","13209","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Mon Nov 07 14:36:38 GMT 2022","Mon Nov 07 14:36:41 GMT 2022","2442","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Mon Nov 07 14:35:51 GMT 2022","Mon Nov 07 14:35:59 GMT 2022","7358","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Mon Nov 07 14:35:30 GMT 2022","Mon Nov 07 14:35:34 GMT 2022","3959","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Mon Nov 07 14:34:37 GMT 2022","Mon Nov 07 14:34:46 GMT 2022","9433","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","checkBasePageElements","check base page elements",""
"skipped","Mon Nov 07 14:35:26 GMT 2022","Mon Nov 07 14:35:26 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Mon Nov 07 14:35:34 GMT 2022","Mon Nov 07 14:35:36 GMT 2022","2493","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","redirectToConsumerFromTopic","Redirect to consumer from topic profile",""
"passed","Mon Nov 07 14:36:55 GMT 2022","Mon Nov 07 14:37:07 GMT 2022","11760","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
