"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 30 09:14:41 GMT 2023","Mon Jan 30 09:14:56 GMT 2023","14036","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Mon Jan 30 09:16:03 GMT 2023","Mon Jan 30 09:16:07 GMT 2023","3789","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","createTopic","should create a topic",""
"passed","Mon Jan 30 09:17:07 GMT 2023","Mon Jan 30 09:17:10 GMT 2023","2770","","com.provectus.kafka.ui.suite.SmokeTests","","com.provectus.kafka.ui.suite.SmokeTests","checkBasePageElements","check base page elements",""
"passed","Mon Jan 30 09:15:15 GMT 2023","Mon Jan 30 09:15:27 GMT 2023","12530","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Mon Jan 30 09:16:09 GMT 2023","Mon Jan 30 09:16:11 GMT 2023","1899","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicListElements","Checking Topics section within Kafka-ui Application",""
"passed","Mon Jan 30 09:15:49 GMT 2023","Mon Jan 30 09:16:03 GMT 2023","14197","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","deleteTopic","should delete topic",""
"skipped","Mon Jan 30 09:16:03 GMT 2023","Mon Jan 30 09:16:03 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","updateTopic","should update a topic",""
"passed","Mon Jan 30 09:14:56 GMT 2023","Mon Jan 30 09:14:59 GMT 2023","3320","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Mon Jan 30 09:15:35 GMT 2023","Mon Jan 30 09:15:49 GMT 2023","13548","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicCreatePossibility","Checking Topic creation possibility in case of empty Topic Name",""
"passed","Mon Jan 30 09:14:36 GMT 2023","Mon Jan 30 09:14:41 GMT 2023","5013","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Mon Jan 30 09:15:12 GMT 2023","Mon Jan 30 09:15:15 GMT 2023","3351","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Mon Jan 30 09:14:59 GMT 2023","Mon Jan 30 09:15:11 GMT 2023","12646","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Mon Jan 30 09:16:19 GMT 2023","Mon Jan 30 09:16:26 GMT 2023","6894","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","produceMessage","produce message",""
"skipped","Mon Jan 30 09:16:26 GMT 2023","Mon Jan 30 09:16:26 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","clearMessage","clear message",""
"passed","Mon Jan 30 09:16:59 GMT 2023","Mon Jan 30 09:17:03 GMT 2023","3632","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","updateConnector","should update a connector",""
"skipped","Mon Jan 30 09:16:26 GMT 2023","Mon Jan 30 09:16:26 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","copyMessageFromTopicProfile","Message copy from topic profile",""
"passed","Mon Jan 30 09:14:20 GMT 2023","Mon Jan 30 09:14:36 GMT 2023","16347","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Mon Jan 30 09:16:07 GMT 2023","Mon Jan 30 09:16:09 GMT 2023","2193","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkCustomParametersWithinCreateNewTopic","Checking requiredness of Custom parameters within 'Create new Topic'",""
"passed","Mon Jan 30 09:16:37 GMT 2023","Mon Jan 30 09:16:45 GMT 2023","8128","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","createConnector","should create a connector",""
"passed","Mon Jan 30 09:16:11 GMT 2023","Mon Jan 30 09:16:14 GMT 2023","2885","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","redirectToConsumerFromTopic","Redirect to consumer from topic profile",""
"passed","Mon Jan 30 09:16:45 GMT 2023","Mon Jan 30 09:16:59 GMT 2023","13886","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","deleteConnector","should delete connector",""
