"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 27 21:29:42 GMT 2023","Mon Mar 27 21:29:56 GMT 2023","14200","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","deleteTopic","should delete topic",""
"passed","Mon Mar 27 21:30:02 GMT 2023","Mon Mar 27 21:30:04 GMT 2023","2877","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkCustomParametersWithinCreateNewTopic","Checking requiredness of Custom parameters within 'Create new Topic'",""
"passed","Mon Mar 27 21:27:19 GMT 2023","Mon Mar 27 21:27:27 GMT 2023","7629","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Mon Mar 27 21:27:40 GMT 2023","Mon Mar 27 21:27:45 GMT 2023","4304","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Mon Mar 27 21:27:45 GMT 2023","Mon Mar 27 21:27:58 GMT 2023","12866","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Mon Mar 27 21:28:38 GMT 2023","Mon Mar 27 21:28:53 GMT 2023","14351","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","deleteConnector","should delete connector",""
"skipped","Mon Mar 27 21:29:20 GMT 2023","Mon Mar 27 21:29:20 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","copyMessageFromTopicProfile","Message copy from topic profile",""
"passed","Mon Mar 27 21:30:04 GMT 2023","Mon Mar 27 21:30:07 GMT 2023","2289","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicListElements","Checking Topics section within Kafka-ui Application",""
"passed","Mon Mar 27 21:29:02 GMT 2023","Mon Mar 27 21:29:05 GMT 2023","3583","","com.provectus.kafka.ui.suite.SmokeTests","","com.provectus.kafka.ui.suite.SmokeTests","checkBasePageElements","check base page elements",""
"passed","Mon Mar 27 21:28:01 GMT 2023","Mon Mar 27 21:28:15 GMT 2023","13209","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Mon Mar 27 21:28:28 GMT 2023","Mon Mar 27 21:28:38 GMT 2023","9986","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","createConnector","should create a connector",""
"passed","Mon Mar 27 21:27:58 GMT 2023","Mon Mar 27 21:28:01 GMT 2023","3889","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Mon Mar 27 21:29:28 GMT 2023","Mon Mar 27 21:29:42 GMT 2023","14312","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicCreatePossibility","Checking Topic creation possibility in case of empty Topic Name",""
"skipped","Mon Mar 27 21:29:56 GMT 2023","Mon Mar 27 21:29:56 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","updateTopic","should update a topic",""
"passed","Mon Mar 27 21:29:11 GMT 2023","Mon Mar 27 21:29:20 GMT 2023","8900","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","produceMessage","produce message",""
"passed","Mon Mar 27 21:27:02 GMT 2023","Mon Mar 27 21:27:19 GMT 2023","16822","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Mon Mar 27 21:27:27 GMT 2023","Mon Mar 27 21:27:40 GMT 2023","13305","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Mon Mar 27 21:28:53 GMT 2023","Mon Mar 27 21:28:58 GMT 2023","5124","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","updateConnector","should update a connector",""
"skipped","Mon Mar 27 21:29:20 GMT 2023","Mon Mar 27 21:29:20 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","clearMessage","clear message",""
"passed","Mon Mar 27 21:29:56 GMT 2023","Mon Mar 27 21:30:02 GMT 2023","5033","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","createTopic","should create a topic",""
"passed","Mon Mar 27 21:30:07 GMT 2023","Mon Mar 27 21:30:10 GMT 2023","2961","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","redirectToConsumerFromTopic","Redirect to consumer from topic profile",""
