"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 09 20:49:54 GMT 2023","Thu Mar 09 20:49:59 GMT 2023","4624","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Thu Mar 09 20:49:32 GMT 2023","Thu Mar 09 20:49:45 GMT 2023","13937","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Thu Mar 09 20:49:05 GMT 2023","Thu Mar 09 20:49:07 GMT 2023","2068","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicListElements","Checking Topics section within Kafka-ui Application",""
"skipped","Thu Mar 09 20:48:22 GMT 2023","Thu Mar 09 20:48:22 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","clearMessage","clear message",""
"passed","Thu Mar 09 20:48:44 GMT 2023","Thu Mar 09 20:48:58 GMT 2023","14557","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","deleteTopic","should delete topic",""
"passed","Thu Mar 09 20:50:32 GMT 2023","Thu Mar 09 20:50:34 GMT 2023","2781","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Thu Mar 09 20:50:03 GMT 2023","Thu Mar 09 20:50:16 GMT 2023","12455","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Thu Mar 09 20:48:30 GMT 2023","Thu Mar 09 20:48:44 GMT 2023","13978","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicCreatePossibility","Checking Topic creation possibility in case of empty Topic Name",""
"passed","Thu Mar 09 20:49:07 GMT 2023","Thu Mar 09 20:49:10 GMT 2023","3088","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","redirectToConsumerFromTopic","Redirect to consumer from topic profile",""
"passed","Thu Mar 09 20:50:16 GMT 2023","Thu Mar 09 20:50:19 GMT 2023","3566","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaJson","should create JSON schema",""
"skipped","Thu Mar 09 20:48:22 GMT 2023","Thu Mar 09 20:48:22 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","copyMessageFromTopicProfile","Message copy from topic profile",""
"passed","Thu Mar 09 20:48:11 GMT 2023","Thu Mar 09 20:48:22 GMT 2023","10156","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","produceMessage","produce message",""
"passed","Thu Mar 09 20:50:19 GMT 2023","Thu Mar 09 20:50:32 GMT 2023","12485","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Thu Mar 09 20:48:58 GMT 2023","Thu Mar 09 20:49:03 GMT 2023","4442","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","createTopic","should create a topic",""
"passed","Thu Mar 09 20:47:46 GMT 2023","Thu Mar 09 20:48:00 GMT 2023","14052","","com.provectus.kafka.ui.suite.SmokeTests","","com.provectus.kafka.ui.suite.SmokeTests","checkBasePageElements","check base page elements",""
"passed","Thu Mar 09 20:49:03 GMT 2023","Thu Mar 09 20:49:05 GMT 2023","2535","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkCustomParametersWithinCreateNewTopic","Checking requiredness of Custom parameters within 'Create new Topic'",""
"passed","Thu Mar 09 20:50:34 GMT 2023","Thu Mar 09 20:50:47 GMT 2023","12568","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Thu Mar 09 20:49:59 GMT 2023","Thu Mar 09 20:50:03 GMT 2023","3969","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"skipped","Thu Mar 09 20:48:58 GMT 2023","Thu Mar 09 20:48:58 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","updateTopic","should update a topic",""
"passed","Thu Mar 09 20:49:23 GMT 2023","Thu Mar 09 20:49:32 GMT 2023","8138","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","createConnector","should create a connector",""
"passed","Thu Mar 09 20:49:46 GMT 2023","Thu Mar 09 20:49:49 GMT 2023","3914","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","updateConnector","should update a connector",""
