"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 28 21:20:08 GMT 2023","Fri Apr 28 21:20:15 GMT 2023","7127","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","produceMessage","produce message",""
"skipped","Fri Apr 28 21:20:15 GMT 2023","Fri Apr 28 21:20:15 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","clearMessage","clear message",""
"passed","Fri Apr 28 21:20:55 GMT 2023","Fri Apr 28 21:20:57 GMT 2023","2450","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkCustomParametersWithinCreateNewTopic","Checking requiredness of Custom parameters within 'Create new Topic'",""
"passed","Fri Apr 28 21:21:27 GMT 2023","Fri Apr 28 21:21:40 GMT 2023","13479","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Fri Apr 28 21:20:51 GMT 2023","Fri Apr 28 21:20:55 GMT 2023","3979","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","createTopic","should create a topic",""
"passed","Fri Apr 28 21:21:05 GMT 2023","Fri Apr 28 21:21:08 GMT 2023","2934","","com.provectus.kafka.ui.suite.SmokeTests","","com.provectus.kafka.ui.suite.SmokeTests","checkBasePageElements","check base page elements",""
"passed","Fri Apr 28 21:21:19 GMT 2023","Fri Apr 28 21:21:27 GMT 2023","7588","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","createConnector","should create a connector",""
"passed","Fri Apr 28 21:19:49 GMT 2023","Fri Apr 28 21:20:02 GMT 2023","12825","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Fri Apr 28 21:20:57 GMT 2023","Fri Apr 28 21:20:59 GMT 2023","2055","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicListElements","Checking Topics section within Kafka-ui Application",""
"passed","Fri Apr 28 21:19:33 GMT 2023","Fri Apr 28 21:19:46 GMT 2023","12369","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Fri Apr 28 21:21:40 GMT 2023","Fri Apr 28 21:21:45 GMT 2023","4673","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","updateConnector","should update a connector",""
"passed","Fri Apr 28 21:20:59 GMT 2023","Fri Apr 28 21:21:02 GMT 2023","2541","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","redirectToConsumerFromTopic","Redirect to consumer from topic profile",""
"passed","Fri Apr 28 21:20:23 GMT 2023","Fri Apr 28 21:20:37 GMT 2023","13852","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicCreatePossibility","Checking Topic creation possibility in case of empty Topic Name",""
"passed","Fri Apr 28 21:19:30 GMT 2023","Fri Apr 28 21:19:33 GMT 2023","3501","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Fri Apr 28 21:19:12 GMT 2023","Fri Apr 28 21:19:17 GMT 2023","5054","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"skipped","Fri Apr 28 21:20:15 GMT 2023","Fri Apr 28 21:20:15 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","copyMessageFromTopicProfile","Message copy from topic profile",""
"passed","Fri Apr 28 21:19:46 GMT 2023","Fri Apr 28 21:19:49 GMT 2023","3389","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Fri Apr 28 21:18:56 GMT 2023","Fri Apr 28 21:19:11 GMT 2023","15048","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaAvro","should create AVRO schema",""
"skipped","Fri Apr 28 21:20:51 GMT 2023","Fri Apr 28 21:20:51 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","updateTopic","should update a topic",""
"passed","Fri Apr 28 21:20:37 GMT 2023","Fri Apr 28 21:20:51 GMT 2023","13752","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","deleteTopic","should delete topic",""
"passed","Fri Apr 28 21:19:17 GMT 2023","Fri Apr 28 21:19:30 GMT 2023","13228","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
