"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 20:47:37 GMT 2023","Tue Apr 04 20:47:42 GMT 2023","4386","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","updateConnector","should update a connector",""
"passed","Tue Apr 04 20:46:51 GMT 2023","Tue Apr 04 20:47:03 GMT 2023","12515","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"skipped","Tue Apr 04 20:48:02 GMT 2023","Tue Apr 04 20:48:02 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","copyMessageFromTopicProfile","Message copy from topic profile",""
"passed","Tue Apr 04 20:47:55 GMT 2023","Tue Apr 04 20:48:02 GMT 2023","7103","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","produceMessage","produce message",""
"passed","Tue Apr 04 20:48:46 GMT 2023","Tue Apr 04 20:48:49 GMT 2023","2893","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","redirectToConsumerFromTopic","Redirect to consumer from topic profile",""
"passed","Tue Apr 04 20:46:31 GMT 2023","Tue Apr 04 20:46:35 GMT 2023","3368","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Tue Apr 04 20:48:41 GMT 2023","Tue Apr 04 20:48:44 GMT 2023","2345","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkCustomParametersWithinCreateNewTopic","Checking requiredness of Custom parameters within 'Create new Topic'",""
"passed","Tue Apr 04 20:46:47 GMT 2023","Tue Apr 04 20:46:51 GMT 2023","3146","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Tue Apr 04 20:48:44 GMT 2023","Tue Apr 04 20:48:46 GMT 2023","2361","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicListElements","Checking Topics section within Kafka-ui Application",""
"passed","Tue Apr 04 20:48:10 GMT 2023","Tue Apr 04 20:48:24 GMT 2023","13974","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicCreatePossibility","Checking Topic creation possibility in case of empty Topic Name",""
"passed","Tue Apr 04 20:47:15 GMT 2023","Tue Apr 04 20:47:24 GMT 2023","8159","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","createConnector","should create a connector",""
"skipped","Tue Apr 04 20:48:38 GMT 2023","Tue Apr 04 20:48:38 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","updateTopic","should update a topic",""
"passed","Tue Apr 04 20:46:17 GMT 2023","Tue Apr 04 20:46:31 GMT 2023","13857","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Tue Apr 04 20:45:57 GMT 2023","Tue Apr 04 20:46:12 GMT 2023","15805","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Tue Apr 04 20:47:46 GMT 2023","Tue Apr 04 20:47:50 GMT 2023","3046","","com.provectus.kafka.ui.suite.SmokeTests","","com.provectus.kafka.ui.suite.SmokeTests","checkBasePageElements","check base page elements",""
"passed","Tue Apr 04 20:47:24 GMT 2023","Tue Apr 04 20:47:37 GMT 2023","13834","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Tue Apr 04 20:46:13 GMT 2023","Tue Apr 04 20:46:17 GMT 2023","4774","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Tue Apr 04 20:48:24 GMT 2023","Tue Apr 04 20:48:37 GMT 2023","13617","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","deleteTopic","should delete topic",""
"skipped","Tue Apr 04 20:48:02 GMT 2023","Tue Apr 04 20:48:02 GMT 2023","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","clearMessage","clear message",""
"passed","Tue Apr 04 20:46:35 GMT 2023","Tue Apr 04 20:46:47 GMT 2023","12807","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Tue Apr 04 20:48:38 GMT 2023","Tue Apr 04 20:48:41 GMT 2023","3924","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","createTopic","should create a topic",""
