"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 24 20:33:15 GMT 2022","Thu Nov 24 20:33:18 GMT 2022","2648","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicListElements","Checking Topics section within Kafka-ui Application",""
"passed","Thu Nov 24 20:33:28 GMT 2022","Thu Nov 24 20:33:37 GMT 2022","8650","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","produceMessage","produce message",""
"passed","Thu Nov 24 20:32:52 GMT 2022","Thu Nov 24 20:33:07 GMT 2022","15131","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","deleteTopic","should delete topic",""
"passed","Thu Nov 24 20:33:12 GMT 2022","Thu Nov 24 20:33:15 GMT 2022","3000","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkCustomParametersWithinCreateNewTopic","Checking requiredness of Custom parameters within 'Create new Topic'",""
"passed","Thu Nov 24 20:33:18 GMT 2022","Thu Nov 24 20:33:22 GMT 2022","3634","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","redirectToConsumerFromTopic","Redirect to consumer from topic profile",""
"passed","Thu Nov 24 20:34:07 GMT 2022","Thu Nov 24 20:34:11 GMT 2022","4624","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaJson","should create JSON schema",""
"skipped","Thu Nov 24 20:33:07 GMT 2022","Thu Nov 24 20:33:07 GMT 2022","0","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","updateTopic","should update a topic",""
"passed","Thu Nov 24 20:33:48 GMT 2022","Thu Nov 24 20:33:53 GMT 2022","5068","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Thu Nov 24 20:32:36 GMT 2022","Thu Nov 24 20:32:52 GMT 2022","15256","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","checkTopicCreatePossibility","Checking Topic creation possibility in case of empty Topic Name",""
"passed","Thu Nov 24 20:34:24 GMT 2022","Thu Nov 24 20:34:28 GMT 2022","3453","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Thu Nov 24 20:33:07 GMT 2022","Thu Nov 24 20:33:12 GMT 2022","5595","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","","com.provectus.kafka.ui.suite.topics.TopicActionsTests","createTopic","should create a topic",""
"passed","Thu Nov 24 20:33:42 GMT 2022","Thu Nov 24 20:33:48 GMT 2022","6493","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","createSchemaAvro","should create AVRO schema",""
"skipped","Thu Nov 24 20:33:37 GMT 2022","Thu Nov 24 20:33:37 GMT 2022","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","clearMessage","clear message",""
"passed","Thu Nov 24 20:34:11 GMT 2022","Thu Nov 24 20:34:24 GMT 2022","12980","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Thu Nov 24 20:33:53 GMT 2022","Thu Nov 24 20:34:07 GMT 2022","13316","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Thu Nov 24 20:34:28 GMT 2022","Thu Nov 24 20:34:41 GMT 2022","13244","","com.provectus.kafka.ui.suite.schemas.SchemasTests","","com.provectus.kafka.ui.suite.schemas.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Thu Nov 24 20:32:16 GMT 2022","Thu Nov 24 20:32:27 GMT 2022","10964","","com.provectus.kafka.ui.suite.SmokeTests","","com.provectus.kafka.ui.suite.SmokeTests","checkBasePageElements","check base page elements",""
"skipped","Thu Nov 24 20:33:37 GMT 2022","Thu Nov 24 20:33:37 GMT 2022","0","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","","com.provectus.kafka.ui.suite.topics.TopicMessagesTests","copyMessageFromTopicProfile","Message copy from topic profile",""
"broken","Thu Nov 24 20:32:09 GMT 2022","Thu Nov 24 20:32:09 GMT 2022","1","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests","","com.provectus.kafka.ui.suite.connectors.ConnectorsTests",""," connectors tests",""
